"Depth" "M1" "M2" "M3" "M4" "M5" "M6" "M7" "M8" "M9" "M10" "M11" "M12"
-175 0.172589048743248 0.191421944648027 0.147531967610121 0.150970064103603 0.182809665799141 0.213141746819019 0.217150002717972 0.235389739274979 0.326276309788227 0.257174968719482 0.223339892923832 0.0676943473517895
-150 0.111226838082075 0.151424050331116 0.147418309003115 0.132283423095942 0.1603061594069 0.178704380989075 0.178697258234024 0.220304656773806 0.340957209467888 0.250034417957067 0.211401615291834 0.245515119284391
-125 0.0824788026511669 0.139711853116751 0.124673265963793 0.122050469741225 0.141809053719044 0.144165765494108 0.145657386630774 0.181768372654915 0.355549156665802 0.195428598672152 0.163209360092878 0.114524910226464
-105 0.0710570709779859 0.109466329216957 0.125521780923009 0.0954223889857531 0.125929825007915 0.114789033308625 0.115180253982544 0.144187953323126 0.27137266099453 0.140022756531835 0.132203636690974 0.161284599453211
-95 0.0683421418070793 0.106520663946867 0.118051812052727 0.0946347527205944 0.123202944174409 0.103205278515816 0.108563985675573 0.143771830946207 0.245482977479696 0.132386593148112 0.139522274956107 0.169467508792877
-90 0.0664904704317451 0.106338554993272 0.115599513053894 0.0882035903632641 0.111381229013205 0.0921887028962374 0.0875692740082741 0.132919996976852 0.23417280241847 0.114847354590893 0.12342843785882 0.153076441958547
-85 0.0653066830709577 0.105378180742264 0.114600628614426 0.0836296603083611 0.115878919139504 0.0832110289484262 0.0774157904088497 0.119099777191877 0.210890054702759 0.109192486852407 0.110667511820793 0.141680411994457
-80 0.0658404305577278 0.107506943866611 0.114674411714077 0.0788243543356657 0.110194934532046 0.0740602416917682 0.0732481405138969 0.104296645149589 0.191416434943676 0.0992598440498114 0.0972326155751944 0.130024926736951
-75 0.059952400624752 0.10773779079318 0.112219974398613 0.0739021133631468 0.104323234409094 0.066499400883913 0.0686148386448622 0.0980434268712997 0.170349847525358 0.0889631602913141 0.086433220654726 0.115142680704594
-70 0.0578340832144022 0.1069076359272 0.115649478510022 0.0740154460072517 0.100946279242635 0.0604437487199903 0.0713513372465968 0.0920465812087059 0.158873587846756 0.0915568321943283 0.0915678776800632 0.109840581193566
-65 0.0542225418612361 0.105586824938655 0.118953287601471 0.0722121316939592 0.0885547213256359 0.0551454788073897 0.0667725540697575 0.0869886390864849 0.143537607043982 0.0857335217297077 0.0874808449298143 0.114209951832891
-60 0.0587696861475706 0.105301616713405 0.11821261048317 0.069918479770422 0.0823716800659895 0.0501568159088492 0.0610712599009275 0.0814918112009764 0.124577729031444 0.0801264857873321 0.0848623588681221 0.10995770804584
-55 0.0580508671700954 0.106650060042739 0.119096867740154 0.0691447434946895 0.0734017081558704 0.0456490740180016 0.0564248133450747 0.074855936691165 0.102988345548511 0.0746324099600315 0.0790771152824163 0.101621786132455
-50 0.0585557883605361 0.109460325911641 0.127523822709918 0.0496507445350289 0.119050040841103 0.0531031740829349 0.051274792291224 0.0716686006635427 0.0993964876979589 0.073421586304903 0.0836619716137648 0.100193940103054
-45 0.0561025338247418 0.10521543957293 0.127823770046234 0.0475174393504858 0.114334192126989 0.0530893327668309 0.0508352471515536 0.0718655679374933 0.0933881942182779 0.0687368214130402 0.087623992934823 0.101269453763962
-40 0.0565897719934583 0.105562346056104 0.128085847944021 0.0445681251585484 0.113337369635701 0.0516994306817651 0.0529986703768373 0.0748844612389803 0.0877733193337917 0.0641737449914217 0.0879639945924282 0.111749161034822
-35 0.0567743601277471 0.105051660910249 0.127783894538879 0.0407751495949924 0.113319961354136 0.0510161416605115 0.0536897517740726 0.078798521310091 0.0877100192010403 0.0584430228918791 0.0884303785860538 0.123248644173145
-30 0.0578866647556424 0.100999105721712 0.126102110370994 0.0366222346201539 0.111857524141669 0.0498359194025397 0.0549764335155487 0.0824152063578367 0.0903117284178734 0.0533499401062727 0.0861865151673555 0.134062182158232
-25 0.0588660771027207 0.0980988200753927 0.123802572488785 0.0343936635181308 0.111194452270865 0.0480195190757513 0.0534333717077971 0.0802162773907185 0.0940412469208241 0.0505251996219158 0.0810207528993487 0.132832186296582
-20 0.0564874280244112 0.0986522231251001 0.12248931452632 0.0332995601929724 0.11020116508007 0.0454290825873613 0.0545697612687945 0.0746837984770536 0.0954663660377264 0.0490162586793303 0.0740182353183627 0.140950530767441
-15 0.0583021705970168 0.0971787367016077 0.121143745258451 0.0332525232806802 0.109260572120547 0.042794213630259 0.0556933293119073 0.0739540662616491 0.101028127595782 0.0489275604486465 0.0427507194690406 0.149376591667533
-10 0.0531851379200816 0.094801302999258 0.120234569534659 0.0340882083401084 0.108938643708825 0.0431906245648861 0.0605627186596394 0.0740318149328232 0.114344876259565 0.0467719295993447 0.0493514891713858 0.144244443625212
-5 0.057223211042583 0.101684432476759 0.124594325199723 0.037540721707046 0.074694287031889 0.0561690265312791 0.066610112786293 0.0833823643624783 0.118640499189496 0.05313990265131 0.0498022502288222 0.120982630178332
-1.25 0.063705581240356 0.109963428229094 0.134127508848906 0.0428469832986593 0.111197747290134 0.0509905377402902 0.0746907768771052 0.0830135326832533 0.114182189106941 0.0531570753082633 0.0471928892657161 0.147083481773734
