"DOY" "Depth" "Data"
293 200.8 0.133898305084746
293 5 0.121021021021021
293 26.5 0.117478510028653
293 45.4 0.125245901639344
293 75.5 0.152910052910053
293 100.1 0.136723163841808
293 124.7 0.134042553191489
293 150.1 0.155
293 174.3 0.11969696969697
293 201.7 0.132432432432432
324 3.9 0.141628959276018
324 43.6 0.125
324 74.1 0.152020202020202
324 98.9 0.160843373493976
324 125.2 0.176699029126214
324 150.9 0.159154929577465
324 172.4 0.13768115942029
324 199.3 0.186666666666667
324 249.7 0.152173913043478
354 4.3 0.146961325966851
354 26.2 0.15406976744186
354 44.6 0.148850574712644
354 75.7 0.153142857142857
354 99.7 0.154285714285714
354 125.7 0.154929577464789
354 149.1 0.162264150943396
354 176.3 0.171428571428571
354 199.5 0.158536585365854
20 4.9 0.131428571428571
20 23.7 0.132989690721649
20 45 0.142245989304813
20 74.3 0.137142857142857
20 98.6 0.145251396648045
20 125.7 0.149112426035503
20 150.3 0.161739130434783
20 173.6 0.17887323943662
20 199 0.149180327868852
20 248.7 0.15
51 4.5 0.127659574468085
51 24.5 0.122857142857143
51 44.2 0.130769230769231
51 75.8 0.124043715846995
51 98.9 0.150993377483444
51 123.8 0.143877551020408
51 149.2 0.149253731343284
51 175.4 0.153846153846154
51 198.1 0.15
79 4.6 0.13903743315508
79 24.6 0.131683168316832
79 44.5 0.125980392156863
79 74.8 0.117410714285714
79 99.8 0.160958904109589
79 124.3 0.16046511627907
79 148.5 0.15979381443299
79 173.9 0.151515151515152
79 199.5 0.1625
79 249.1 0.153333333333333
140 4.3 0.146774193548387
140 25.2 0.150555555555556
140 44.9 0.150485436893204
140 75.1 0.138383838383838
140 124.3 0.170714285714286
140 150.5 0.154794520547945
140 174.2 0.158620689655172
140 200.7 0.144444444444444
171 4.4 0.14331550802139
171 24 0.147311827956989
171 44.3 0.150490196078431
171 74 0.149074074074074
171 99.4 0.160122699386503
171 123.8 0.170967741935484
171 149.4 0.147126436781609
171 174.6 0.125641025641026
171 199.4 0.143859649122807
233 5 0.143867924528302
233 24.2 0.127586206896552
233 45.6 0.130088495575221
233 74.5 0.131512605042017
233 100.4 0.138775510204082
233 123 0.149101796407186
233 149.6 0.148598130841122
233 174.8 0.144155844155844
233 201.1 0.158571428571429
233 248 0.154
293 5.3 0.129699248120301
293 25.7 0.137007874015748
293 44.9 0.147970479704797
293 75.2 0.137619047619048
293 101 0.155154639175258
293 126.1 0.160897435897436
293 151.3 0.161038961038961
293 177 0.175
293 203.6 0.160655737704918
293 248 0.160377358490566
325 4.9 0.134640522875817
325 24.6 0.141346153846154
325 44.6 0.135064935064935
325 75.1 0.148636363636364
325 99.9 0.137634408602151
325 125.3 0.147260273972603
325 150 0.155813953488372
325 175.3 0.157575757575758
325 199.4 0.148101265822785
324 4 0.137305699481865
324 24.8 0.13710407239819
324 44.9 0.14639175257732
324 74.1 0.153475935828877
324 99.4 0.160509554140127
324 124.8 0.170786516853933
324 149.9 0.161194029850746
324 174.3 0.156896551724138
324 199.4 0.164150943396226
354 4.9 0.141414141414141
354 24.7 0.135263157894737
354 43.8 0.139705882352941
354 76.1 0.146195652173913
354 100.3 0.147826086956522
354 124.4 0.165753424657534
354 150.1 0.153086419753086
354 174.9 0.165
354 199.5 0.167307692307692
20 4.4 0.141025641025641
20 25 0.138461538461538
20 43.3 0.138834951456311
20 73.7 0.149468085106383
20 101 0.16319018404908
20 125.6 0.159183673469388
20 147.9 0.149333333333333
20 174.2 0.157894736842105
20 199.5 0.161111111111111
20 249.4 0.148076923076923
51 4.8 0.134920634920635
51 24 0.139459459459459
51 45 0.119230769230769
51 73.5 0.13625730994152
51 98.7 0.146875
51 125.6 0.16484375
51 148.3 0.154545454545455
51 173.1 0.147826086956522
51 199 0.163157894736842
51 249.7 0.17
79 8.9 0.141363636363636
79 25.4 0.123387096774194
79 44.2 0.13963133640553
79 74.9 0.138942307692308
79 99.9 0.154088050314465
79 123.6 0.151533742331288
79 148.8 0.16039603960396
79 175.4 0.159210526315789
79 200.8 0.163636363636364
79 248.5 0.161702127659574
111 4.1 0.127314814814815
111 24.9 0.145054945054945
111 44.1 0.145333333333333
111 74.8 0.144888888888889
111 99.4 0.16271186440678
111 124.2 0.18031914893617
111 148.6 0.168141592920354
111 173.5 0.16375
111 199 0.168421052631579
111 249.1 0.1625
140 4.2 0.12390243902439
140 24.3 0.125358851674641
140 43.9 0.145812807881773
140 74.2 0.140776699029126
140 124.9 0.150299401197605
140 149.8 0.151333333333333
140 174.7 0.167123287671233
140 199.5 0.18
140 249.4 0.16304347826087
171 5 0.146396396396396
171 25 0.118777292576419
171 45 0.0972027972027972
171 74.3 0.123076923076923
171 99.8 0.128571428571429
171 125.1 0.178169014084507
171 149.6 0.175555555555556
171 174.9 0.153333333333333
171 199.6 0.165
171 249.3 0.187234042553191
202 4.4 0.138139534883721
202 24.3 0.119742489270386
202 44.2 0.1300395256917
202 74.3 0.133467741935484
202 99.2 0.15440414507772
202 124.1 0.162179487179487
202 149.6 0.158227848101266
202 175.9 0.155769230769231
202 201.2 0.162745098039216
202 248.2 0.122222222222222
232 4.9 0.139252336448598
232 24.4 0.149065420560748
232 44.4 0.14238683127572
232 74.2 0.142460317460317
232 100.2 0.147321428571429
232 124.3 0.165185185185185
232 149.6 0.161363636363636
232 175 0.157142857142857
232 200.2 0.162121212121212
232 250 0.142307692307692
293 4.3 0.140506329113924
293 23.7 0.142748091603053
293 44.4 0.14051724137931
293 75 0.150806451612903
293 99.4 0.169767441860465
293 125.1 0.163025210084034
293 150.6 0.16986301369863
293 175.5 0.166071428571429
293 199.1 0.158490566037736
324 5.3 0.141116751269036
324 25.7 0.138423645320197
324 45.7 0.143939393939394
324 76.8 0.133333333333333
324 101.2 0.160233918128655
324 125.3 0.151538461538462
324 150.2 0.168539325842697
324 174.4 0.149350649350649
324 201.9 0.171794871794872
324 250 0.143478260869565
355 4.4 0.145739910313901
355 23.1 0.141269841269841
355 45 0.142631578947368
355 75 0.15207100591716
355 99 0.159459459459459
355 124.7 0.168292682926829
355 148.8 0.171428571428571
355 167.3 0.171739130434783
355 198.4 0.1825
355 247.9 0.153333333333333
20 4.4 0.141530054644809
20 23.5 0.128488372093023
20 43.6 0.148730964467005
20 73.3 0.150276243093923
20 99.6 0.159883720930233
20 123.5 0.165925925925926
20 148.7 0.157831325301205
20 173.7 0.154838709677419
20 197.3 0.149056603773585
51 4 0.170945945945946
51 23.8 0.147852760736196
51 44.1 0.144
51 74.5 0.149142857142857
51 99.5 0.165384615384615
51 125 0.184684684684685
51 147.2 0.167647058823529
51 173.9 0.174
51 199.5 0.197368421052632
51 249.6 0.166666666666667
80 3.3 0.159235668789809
80 25.1 0.158041958041958
80 43.4 0.151704545454545
80 76 0.160135135135135
80 99.9 0.165806451612903
80 124.7 0.146052631578947
80 148.4 0.165454545454545
80 173.7 0.165151515151515
80 199.8 0.154545454545455
80 248.1 0.165116279069767
110 4.1 0.141964285714286
110 24.4 0.15643153526971
110 44.4 0.161792452830189
110 74.4 0.146376811594203
110 99.4 0.161951219512195
110 124.5 0.175739644970414
110 148.7 0.168965517241379
110 174.6 0.166279069767442
110 198.7 0.166666666666667
140 4.1 0.143295019157088
140 23.9 0.180252100840336
140 43.7 0.150597609561753
140 73.9 0.152301255230125
140 98.9 0.146929824561404
140 124.4 0.170053475935829
140 150.8 0.152830188679245
140 174.7 0.158947368421053
140 200.2 0.1796875
172 4.1 0.155844155844156
172 24.5 0.14296875
172 43.5 0.146610169491525
172 73.7 0.161386138613861
172 99.1 0.17185628742515
172 123.9 0.19205298013245
172 149.2 0.168686868686869
172 174.3 0.178481012658228
172 249.9 0.183673469387755
201 4.9 0.138535031847134
201 24.8 0.13008356545961
201 43.1 0.12906976744186
201 74.9 0.130414746543779
201 99.8 0.13968253968254
201 125.8 0.135789473684211
201 149.3 0.146875
201 174.6 0.151190476190476
233 4.5 0.124666666666667
233 45 0.144897959183673
233 75 0.130288461538462
233 99.5 0.153
233 123.8 0.136206896551724
233 150.6 0.147619047619048
233 174.9 0.139240506329114
233 200.7 0.141379310344828
263 5.1 0.146938775510204
263 25 0.141584158415842
263 44 0.145365853658537
263 75.1 0.151256281407035
263 99.9 0.172159090909091
263 124.3 0.165333333333333
263 149.2 0.159090909090909
263 174.7 0.164473684210526
263 200.4 0.17
263 249.1 0.136507936507936
293 4.9 0.162569832402235
293 25.8 0.17032967032967
293 45.5 0.134230769230769
293 98.5 0.177840909090909
293 124.9 0.178703703703704
293 150.1 0.152272727272727
293 176.3 0.16031746031746
293 200.8 0.158823529411765
325 5 0.146067415730337
325 24.8 0.137566137566138
325 45.1 0.136458333333333
325 75.2 0.153886010362694
325 100.1 0.150406504065041
325 124.6 0.128205128205128
325 150.7 0.146969696969697
325 175 0.140740740740741
325 199.8 0.131147540983607
354 4 0.189130434782609
354 24.5 0.196629213483146
354 44.9 0.191525423728814
354 75.3 0.206918238993711
354 97.8 0.205384615384615
354 123.8 0.230612244897959
354 149.8 0.207272727272727
354 175.2 0.168055555555556
354 201.7 0.208510638297872
354 249.5 0.171428571428571
51 4.8 0.216901408450704
51 25.2 0.227857142857143
51 44.9 0.206134969325153
51 73.7 0.202439024390244
51 101.6 0.234306569343066
51 123.6 0.214414414414414
51 149 0.201428571428571
51 175.2 0.23
51 200 0.221739130434783
79 5.1 0.201840490797546
79 25.3 0.186585365853659
79 44.6 0.197260273972603
79 73.5 0.206451612903226
79 100 0.241666666666667
79 125.2 0.232291666666667
79 150.7 0.18125
79 173 0.168333333333333
79 199.4 0.207692307692308
140 7.4 0.179428571428571
140 24.8 0.164646464646465
140 45.5 0.18348623853211
140 75.1 0.168844221105528
140 100.5 0.217037037037037
140 124.6 0.186567164179104
140 148.9 0.182178217821782
140 174.2 0.181012658227848
140 199.6 0.18135593220339
140 249.2 0.172340425531915
172 12 0.141666666666667
172 24.3 0.145410628019324
172 45.2 0.1408
172 73.7 0.14932735426009
172 100 0.171794871794872
172 124.2 0.150877192982456
172 150 0.17029702970297
172 174.3 0.161176470588235
172 199.5 0.152777777777778
172 248.9 0.152
201 4.9 0.155288461538462
201 25.3 0.143829787234043
201 45.5 0.151131221719457
201 74.5 0.145982142857143
201 100.3 0.152083333333333
201 125 0.174096385542169
201 150.3 0.1624
201 174.7 0.15679012345679
201 200.5 0.164615384615385
232 4.8 0.135602094240838
232 24.5 0.14093567251462
232 45.1 0.133823529411765
232 74.3 0.154210526315789
232 99.9 0.178289473684211
232 124.5 0.170414201183432
232 150.5 0.155932203389831
232 175.5 0.155696202531646
232 199.4 0.176271186440678
263 9.9 0.132398753894081
263 24.1 0.137230769230769
263 44.9 0.130585106382979
263 73.3 0.1895
263 100.6 0.178048780487805
263 124.7 0.209649122807018
263 149.1 0.172115384615385
263 174.4 0.171052631578947
263 198.9 0.183606557377049
263 249.8 0.159259259259259
293 9.2 0.140076335877863
293 23.2 0.152813852813853
293 43 0.144214876033058
293 73.4 0.130847457627119
293 99.3 0.189285714285714
293 124.1 0.163636363636364
293 149.4 0.156363636363636
293 173.8 0.171830985915493
293 200.4 0.172857142857143
324 5.9 0.137
324 25.1 0.146445497630332
324 45.6 0.144059405940594
324 75 0.1445
324 100.2 0.153125
324 125 0.159090909090909
324 149.8 0.145631067961165
324 174.3 0.135353535353535
324 200.3 0.136111111111111
354 5 0.149450549450549
354 25.7 0.138308457711443
354 45.8 0.139647577092511
354 76 0.138075313807531
354 100.5 0.166842105263158
354 125.2 0.166433566433566
354 150.1 0.1675
354 175.8 0.131578947368421
354 198.5 0.13943661971831
20 8.9 0.166666666666667
20 25.3 0.15
20 45.2 0.182822085889571
20 74 0.1495
20 101.4 0.126363636363636
20 125 0.152307692307692
20 151.6 0.160144927536232
20 175.6 0.134782608695652
20 197.8 0.0960264900662252
20 249.9 0.121176470588235
51 7.6 0.154945054945055
51 22.4 0.148648648648649
51 43.1 0.154368932038835
51 76.1 0.159340659340659
51 101.3 0.167664670658683
51 125.3 0.177272727272727
51 147.1 0.172881355932203
51 173.4 0.133333333333333
51 201.8 0.132727272727273
79 6.6 0.157788944723618
79 24 0.152558139534884
79 44.8 0.152604166666667
79 76.4 0.14968152866242
79 101.6 0.158235294117647
79 125.2 0.165753424657534
79 151.7 0.166304347826087
79 176.8 0.170588235294118
79 201.5 0.160416666666667
110 25.1 0.144081632653061
110 45.4 0.15020920502092
110 74.3 0.160189573459716
110 100.8 0.16
110 125.3 0.196385542168675
110 149.6 0.182795698924731
110 174.4 0.177
110 199.7 0.165573770491803
110 249.6 0.168181818181818
141 8.4 0.131854838709677
141 25.1 0.138846153846154
141 46.2 0.133198380566802
141 76.4 0.158757062146893
141 100.3 0.129470198675497
141 124.3 0.156830601092896
141 150.9 0.115573770491803
141 175.4 0.154545454545455
141 199.4 0.141666666666667
171 8 0.134579439252336
171 25.6 0.145701357466063
171 45.2 0.134181818181818
171 76 0.138362068965517
171 101.2 0.158937198067633
171 124.8 0.158461538461538
171 151 0.154285714285714
171 175.8 0.155357142857143
171 200.6 0.178571428571429
201 7.6 0.144508670520231
201 25.4 0.15020920502092
201 44.7 0.146747967479675
201 74.9 0.158333333333333
201 100.5 0.206060606060606
201 125.1 0.181132075471698
201 150.3 0.184705882352941
201 174 0.159722222222222
201 200.4 0.183333333333333
232 6.5 0.169406392694064
232 25.4 0.137974683544304
232 45 0.155797101449275
232 75.7 0.146538461538462
232 100.9 0.179
232 125.5 0.178294573643411
232 150.1 0.156666666666667
232 175 0.164615384615385
232 200.5 0.166153846153846
263 5.5 0.151376146788991
263 25.7 0.142446043165468
263 45.1 0.134020618556701
263 75.3 0.138009049773756
263 100.2 0.168926553672316
263 125.2 0.166272189349112
263 149.9 0.162337662337662
263 175.6 0.161111111111111
263 199.8 0.168888888888889
293 7.4 0.134883720930233
293 26.1 0.129757785467128
293 46.2 0.132384341637011
293 74.5 0.14957264957265
293 101.1 0.160693641618497
293 126.3 0.151754385964912
293 151 0.173529411764706
293 173.6 0.163636363636364
293 198.9 0.179245283018868
293 248.2 0.147727272727273
324 8 0.14392523364486
324 26.2 0.139130434782609
324 44.9 0.132217573221757
324 76.4 0.144041450777202
324 100.7 0.170909090909091
324 125.9 0.160919540229885
324 150.1 0.160655737704918
324 175.5 0.1546875
324 202 0.158333333333333
354 6.7 0.146700507614213
354 25.6 0.140957446808511
354 45.6 0.151052631578947
354 74.7 0.158988764044944
354 100.6 0.171022727272727
354 125.6 0.158267716535433
354 151 0.197222222222222
354 175.6 0.175471698113208
354 199.7 0.185416666666667
354 249.4 0.169047619047619
51 4.9 0.156111111111111
51 24.7 0.133333333333333
51 44.7 0.117616580310881
51 74.8 0.159638554216867
51 100.2 0.143712574850299
51 149.5 0.169354838709677
51 175.7 0.17843137254902
51 199.4 0.205128205128205
51 249.6 0.166666666666667
79 4.8 0.134090909090909
79 25.6 0.128934010152284
79 44.7 0.129032258064516
79 76 0.142690058479532
79 98.6 0.128140703517588
79 124.4 0.169172932330827
79 150.2 0.174444444444444
79 175 0.179245283018868
79 200.1 0.141176470588235
79 249.6 0.152173913043478
140 7.1 0.143
140 25.1 0.146606334841629
140 45.3 0.145622119815668
140 75.5 0.162189054726368
140 100.3 0.137948717948718
140 125.7 0.170748299319728
140 149.4 0.139285714285714
140 174.4 0.169565217391304
140 199.9 0.176
140 249.5 0.180487804878049
201 7.3 0.143037974683544
201 24.9 0.145273631840796
201 44.8 0.13921568627451
201 75.3 0.174166666666667
201 99.9 0.186
201 125.3 0.184848484848485
201 150.1 0.164935064935065
201 175.2 0.188333333333333
201 200.1 0.197959183673469
232 7.3 0.143119266055046
232 25.2 0.148497854077253
232 45 0.159911894273128
232 74.3 0.161632653061224
232 124.7 0.170860927152318
232 150.7 0.172641509433962
232 175.2 0.172602739726027
232 200.2 0.171428571428571
264 27.1 0.141034482758621
264 47.2 0.138148148148148
264 77.5 0.16289592760181
264 100.2 0.182317073170732
264 125.8 0.174647887323944
264 150.2 0.178688524590164
264 175 0.169230769230769
264 200.4 0.17719298245614
293 5.2 0.15
293 25 0.156521739130435
293 44.4 0.157322175732218
293 74.7 0.175862068965517
293 98.7 0.173557692307692
293 125.1 0.184931506849315
293 151.6 0.176595744680851
293 174.5 0.185294117647059
293 199.5 0.172727272727273
354 8.3 0.150480769230769
354 25.6 0.159276018099548
354 76.3 0.161764705882353
354 125.5 0.317391304347826
354 149.8 0.176388888888889
354 175.6 0.255932203389831
354 200.9 0.203389830508475
354 6.5 0.158421052631579
354 26.4 0.16390243902439
354 45.5 0.166197183098592
354 75.9 0.178616352201258
354 99.9 0.197260273972603
354 124.9 0.208461538461538
354 149.7 0.179120879120879
354 175.1 0.204918032786885
354 200.1 0.218
354 249.8 0.195454545454545
20 6.6 0.172566371681416
20 25.3 0.171794871794872
20 45.3 0.162926829268293
20 75 0.178325123152709
20 100.4 0.178723404255319
20 126.6 0.191240875912409
20 148.8 0.169662921348315
20 173.2 0.18
20 199.6 0.21219512195122
20 249.5 0.216666666666667
51 6.4 0.16282722513089
51 24.3 0.157798165137615
51 45.6 0.15625
51 75.5 0.156701030927835
51 99.7 0.155614973262032
51 123.8 0.169411764705882
51 150.9 0.167326732673267
51 177.1 0.176
51 200.1 0.186792452830189
141 24.7 0.159751037344398
141 44.7 0.15933014354067
141 75.1 0.162
141 100.2 0.171337579617834
141 125.9 0.197752808988764
141 150.9 0.195833333333333
141 176.1 0.181481481481481
141 200.7 0.182692307692308
171 7 0.128735632183908
171 24.8 0.14156378600823
171 44.6 0.132244897959184
171 74.6 0.13952380952381
171 100 0.158620689655172
171 125.1 0.148611111111111
171 149.6 0.148148148148148
171 174.5 0.149090909090909
171 199.7 0.1125
171 249.7 0.120689655172414
201 5.7 0.120535714285714
201 25 0.134722222222222
201 45 0.122697368421053
201 75.2 0.125213675213675
201 100 0.13854748603352
201 125.2 0.16013986013986
201 150.4 0.145454545454545
201 174.9 0.164705882352941
201 200.1 0.145901639344262
201 250 0.113846153846154
232 7.1 0.148582995951417
232 24.8 0.142248062015504
232 45.4 0.146153846153846
232 75.2 0.154273504273504
232 100.6 0.169543147208122
232 125 0.168666666666667
232 151 0.170786516853933
232 174.7 0.190277777777778
232 199.6 0.19375
293 7.1 0.141946308724832
293 25.3 0.129780564263323
293 45.3 0.126056338028169
293 75 0.141818181818182
293 99.7 0.17514450867052
293 126.1 0.165322580645161
293 149.4 0.172
293 175.3 0.11063829787234
293 199.3 0.160344827586207
354 9.7 0.128193832599119
354 25.3 0.133624454148472
354 44.7 0.13542600896861
354 74.8 0.146666666666667
354 99.8 0.155900621118012
354 123.7 0.159047619047619
354 148.1 0.168115942028986
354 175.2 0.150980392156863
354 200.8 0.151923076923077
20 7.3 0.146195652173913
20 25.3 0.150273224043716
20 45.1 0.144970414201183
20 75.7 0.171698113207547
20 100.3 0.178813559322034
20 124.9 0.165957446808511
20 150.7 0.18030303030303
20 174.9 0.175
20 200.5 0.146341463414634
51 10 0.0954545454545454
51 29.1 0.130601092896175
51 43.6 0.116201117318436
51 74.9 0.1359375
51 100.1 0.153205128205128
51 125.4 0.134586466165414
51 149.8 0.127058823529412
51 174.6 0.128070175438597
51 199.5 0.122916666666667
51 249.1 0.126666666666667
110 5.3 0.160479041916168
110 25 0.154807692307692
110 45.6 0.139810426540284
110 75.7 0.158381502890173
110 100.2 0.156018518518519
110 125.4 0.16
110 149.8 0.179166666666667
110 175.1 0.163934426229508
110 200.1 0.115
141 5.2 0.136574074074074
141 25.1 0.143010752688172
141 45.4 0.146354166666667
141 75.8 0.148648648648649
141 101.2 0.156493506493506
141 125.3 0.189230769230769
141 151.8 0.165686274509804
141 175.4 0.161363636363636
141 201.4 0.184905660377358
202 7.4 0.142131979695431
202 25.7 0.150746268656716
202 45 0.154245283018868
202 74.9 0.152314814814815
202 99.5 0.172625698324022
202 123.7 0.161267605633803
202 148.7 0.171428571428571
202 175.1 0.169620253164557
202 200.2 0.13
202 249 0.178947368421053
201 8 0.154106280193237
201 25 0.157948717948718
201 46.3 0.154716981132075
201 75.6 0.15761316872428
201 99.7 0.170408163265306
201 125 0.187591240875912
201 150.1 0.16046511627907
201 174.9 0.155952380952381
201 199.6 0.113953488372093
232 6 0.139442231075697
232 26.7 0.136917562724014
232 45.7 0.13476821192053
232 72.7 0.153650793650794
232 100.5 0.155066079295154
232 124.8 0.171241830065359
232 150.3 0.161290322580645
232 175.7 0.146938775510204
232 249.5 0.158730158730159
263 5.4 0.152314814814815
263 25.8 0.134347826086957
263 45.1 0.144
263 74.4 0.155882352941176
263 100.5 0.185276073619632
263 125.2 0.192207792207792
263 151.8 0.18
263 175 0.140983606557377
263 199.7 0.141176470588235
325 4.9 0.137209302325581
325 24.8 0.145673076923077
325 46.2 0.154545454545455
325 72.9 0.150485436893204
325 105.8 0.186705202312139
325 130 0.143307086614173
325 151.8 0.0934782608695652
325 171.9 0.100617283950617
325 196.6 0.166666666666667
325 248.8 0.126666666666667
354 5.5 0.166857142857143
354 25 0.153157894736842
354 45.6 0.1545
354 75.2 0.140782122905028
354 99.3 0.177653631284916
354 123.3 0.165648854961832
354 149.8 0.176829268292683
354 173.5 0.1675
354 200.4 0.187755102040816
79 5.8 0.126373626373626
79 25.3 0.0657894736842105
79 45.1 0.136094674556213
79 80.1 0.13719512195122
79 93.3 0.0878453038674033
79 128.6 0.0929411764705882
79 155.5 0.157407407407407
79 179.1 0.116101694915254
79 205.2 0.0782101167315175
110 5 0.133928571428571
110 24.8 0.129896907216495
110 45.5 0.136744186046512
110 75.5 0.14066985645933
110 101.5 0.123463687150838
110 125.1 0.149693251533742
110 149.1 0.17
110 175.3 0.159459459459459
110 200.5 0.149206349206349
110 248.5 0.105343511450382
140 7.8 0.13013698630137
140 24.7 0.130837004405286
140 45.2 0.123580786026201
140 74.8 0.136073059360731
140 99.4 0.136723163841808
140 124 0.165573770491803
140 149.4 0.153
140 174.9 0.157142857142857
140 200.5 0.130252100840336
171 5.6 0.147844827586207
171 24.4 0.135840707964602
171 45.6 0.145851528384279
171 75.8 0.116722408026756
171 101.7 0.139810426540284
171 123.8 0.171895424836601
171 149.2 0.152307692307692
171 178 0.147191011235955
171 201.2 0.1828125
201 4.7 0.126335877862595
201 25.1 0.134630350194553
201 45.7 0.123478260869565
201 75.1 0.142424242424242
201 99.7 0.151960784313726
201 124.8 0.172093023255814
201 150 0.1609375
201 175.9 0.179591836734694
201 199.8 0.171186440677966
201 249.7 0.137254901960784
233 6.7 0.141037735849057
233 24.7 0.125193798449612
233 44.5 0.130396475770925
233 74.5 0.143055555555556
233 99.6 0.139024390243902
233 125.2 0.165116279069767
233 150.6 0.158653846153846
233 175.4 0.168965517241379
233 200.4 0.1625
264 6.6 0.145106382978723
264 25.3 0.141125541125541
264 45 0.138461538461538
264 74.6 0.150666666666667
264 99.6 0.17
264 125.3 0.183962264150943
264 150.7 0.156944444444444
264 175.3 0.17258064516129
264 200 0.171153846153846
294 5.8 0.147368421052632
294 26.3 0.144688644688645
294 45.5 0.137065637065637
294 75.3 0.15171102661597
294 100.7 0.165853658536585
294 125.7 0.16551724137931
294 150.4 0.172727272727273
294 175.2 0.196153846153846
294 199.7 0.194915254237288
324 4.8 0.14572192513369
324 24.8 0.149444444444444
324 43.9 0.151612903225806
324 74.4 0.1575
324 100.3 0.186585365853659
324 124.6 0.184848484848485
324 150.5 0.143389830508475
324 175 0.158415841584158
324 200.1 0.178181818181818
20 5.5 0.139325842696629
20 25.9 0.151111111111111
20 45.2 0.151152073732719
20 76.4 0.149268292682927
20 99.7 0.185314685314685
20 125.1 0.174257425742574
20 150.2 0.162295081967213
20 174.9 0.167415730337079
20 200.5 0.202857142857143
79 7.1 0.154871794871795
79 25.1 0.151794871794872
79 46.5 0.145303867403315
79 75.3 0.160526315789474
79 99.8 0.151219512195122
79 125.3 0.170093457943925
79 150.1 0.148611111111111
79 175.6 0.167032967032967
79 199.3 0.149056603773585
111 8.6 0.141860465116279
111 24.7 0.149289099526066
111 44.6 0.155288461538462
111 75.1 0.146636771300448
111 99.8 0.147727272727273
111 126.3 0.166279069767442
111 151.9 0.144347826086957
111 175.3 0.167469879518072
111 199.5 0.185714285714286
140 5.3 0.139043824701195
140 25.7 0.144736842105263
140 44.3 0.146781115879828
140 74.1 0.163917525773196
140 98.8 0.175816993464052
140 123.9 0.179411764705882
140 151.5 0.150793650793651
140 175.1 0.165625
140 200.6 0.154385964912281
202 25.2 0.171359223300971
202 44.4 0.151243781094527
202 75.1 0.16123595505618
202 99.6 0.164912280701754
202 124.7 0.180128205128205
202 199.7 0.154838709677419
232 5.1 0.157854406130268
232 25.1 0.147330960854093
232 44.6 0.153231939163498
232 74.7 0.1645
232 100.2 0.193076923076923
232 124.5 0.171428571428571
232 149.8 0.162162162162162
232 175.2 0.169387755102041
232 199.8 0.144262295081967
232 249.8 0.163157894736842
263 5.2 0.148076923076923
263 25.2 0.157608695652174
263 46.1 0.157603686635945
263 75.1 0.152066115702479
263 100.8 0.174752475247525
263 125.2 0.170860927152318
263 149.9 0.170833333333333
263 175.4 0.155072463768116
263 200.2 0.181176470588235
324 5.7 0.127728613569322
324 25.8 0.152340425531915
324 44.6 0.138181818181818
324 76.9 0.167942583732057
324 103 0.171739130434783
324 126.8 0.168518518518519
324 150.6 0.0522522522522523
324 174.3 0.16551724137931
324 200.6 0.164864864864865
324 4.8 0.169950738916256
324 24.7 0.180748663101604
324 44.8 0.168367346938776
324 76 0.184375
324 97.5 0.172625698324022
324 123.9 0.197849462365591
324 150.5 0.155789473684211
324 169.8 0.156578947368421
324 197.2 0.16271186440678
355 5.7 0.157264957264957
355 24.7 0.152
355 43.9 0.159192825112108
355 73.8 0.151785714285714
355 99.8 0.161825726141079
355 123 0.167613636363636
354 199.2 0.163793103448276
354 248.8 0.149090909090909
20 5.2 0.17696335078534
20 25.3 0.163095238095238
20 45.7 0.151442307692308
20 76.3 0.172151898734177
20 100.3 0.194615384615385
20 127.3 0.208771929824561
20 147.5 0.175268817204301
20 176.4 0.175471698113208
20 205.6 0.161643835616438
79 4.9 0.167701863354037
79 25.1 0.160416666666667
79 46.4 0.154736842105263
79 75.4 0.16875
79 101.8 0.217857142857143
79 125.9 0.176428571428571
79 150.2 0.165714285714286
79 175.4 0.176923076923077
140 4.8 0.158883248730964
140 25.3 0.137619047619048
140 44.6 0.141666666666667
140 75 0.148514851485149
140 100 0.15989847715736
140 152.9 0.158247422680412
140 174.3 0.175757575757576
140 202.2 0.135211267605634
140 5 0.16063829787234
140 25.7 0.124738675958188
140 45.1 0.135059760956175
140 75.3 0.143722943722944
140 100.5 0.143085106382979
140 125.4 0.160493827160494
140 152.3 0.164739884393064
140 174.5 0.168674698795181
140 201.6 0.168055555555556
171 5.9 0.144528301886792
171 23.9 0.138396624472574
171 43.9 0.14125
171 74.4 0.146153846153846
171 99.1 0.160555555555556
171 125.1 0.156906077348066
171 148.7 0.167241379310345
171 174.2 0.157142857142857
171 199.6 0.152631578947368
171 249 0.151020408163265
232 10.4 0.161538461538462
232 25.8 0.142926829268293
232 75 0.150869565217391
232 100.4 0.133490566037736
232 125.5 0.161538461538462
232 150.4 0.13448275862069
232 175.4 0.163414634146341
232 200.7 0.161666666666667
232 5.6 0.141393442622951
232 24.8 0.1356
232 45.3 0.134920634920635
232 75.3 0.153521126760563
232 100.2 0.173988439306358
232 125.2 0.185496183206107
232 150.2 0.158771929824561
232 175.5 0.185
232 200.8 0.156578947368421
263 7.6 0.15049504950495
263 25.6 0.150746268656716
263 44.6 0.162037037037037
263 75.2 0.151674641148325
263 100.4 0.182065217391304
263 125.5 0.177325581395349
263 150.6 0.174747474747475
263 174.7 0.175280898876404
294 5.5 0.13287037037037
294 25.3 0.133181818181818
294 45.4 0.137219730941704
