"DOY" "Depth" "C2N"
201 249 7.03125000000001
232 4.6 7.70562770562773
232 25.1 8.15181518151815
232 44.3 8.48684210526316
232 74.5 7.90613718411554
232 99.2 7.05882352941175
232 124 8.23204419889503
232 149.7 7.96296296296298
232 174.7 7.92682926829269
232 199.6 9.2
293 4.7 8.26530612244896
293 25.1 8.56666666666664
293 44.9 8.16901408450706
293 75.9 7.71863117870725
293 100 7.30337078651685
293 125.1 6.70454545454547
293 149.6 7.5609756097561
293 174.3 6.89320388349516
293 200.8 7.46835443037973
293 5 8.26302729528536
293 26.5 8.51219512195124
293 45.4 7.98429319371729
293 75.5 6.53979238754325
293 100.1 7.31404958677686
293 124.7 7.46031746031748
293 150.1 6.45161290322581
293 174.3 8.35443037974681
293 201.7 7.55102040816329
324 3.9 7.06070287539937
324 43.6 8
324 74.1 6.578073089701
324 98.9 6.21722846441947
324 125.2 5.65934065934065
324 150.9 6.28318584070796
324 172.4 7.26315789473683
324 199.3 5.35714285714285
324 249.7 6.57142857142858
354 4.3 6.80451127819548
354 26.2 6.49056603773587
354 44.6 6.7181467181467
354 75.7 6.52985074626866
354 99.7 6.48148148148149
354 125.7 6.45454545454544
354 149.1 6.16279069767443
354 176.3 5.83333333333335
354 199.5 6.30769230769229
20 4.9 7.60869565217394
20 23.7 7.51937984496127
20 45 7.03007518796992
20 74.3 7.29166666666667
20 98.6 6.88461538461537
20 125.7 6.7063492063492
20 150.3 6.18279569892472
20 173.6 5.59055118110235
20 199 6.70329670329672
20 248.7 6.66666666666667
51 4.5 7.83333333333334
51 24.5 8.13953488372092
51 44.2 7.6470588235294
51 75.8 8.06167400881054
51 98.9 6.62280701754385
51 123.8 6.95035460992909
51 149.2 6.69999999999998
51 175.4 6.49999999999999
51 198.1 6.66666666666667
79 4.6 7.1923076923077
79 24.6 7.593984962406
79 44.5 7.93774319066146
79 74.8 8.51711026615972
79 99.8 6.21276595744681
79 124.3 6.231884057971
79 148.5 6.25806451612902
79 173.9 6.59999999999998
79 199.5 6.15384615384615
79 249.1 6.5217391304348
140 4.3 6.81318681318682
140 25.2 6.64206642066419
140 44.9 6.64516129032257
140 75.1 7.22627737226279
140 124.3 5.85774058577405
140 150.5 6.46017699115045
140 174.2 6.30434782608697
140 200.7 6.92307692307694
171 4.4 6.97761194029852
171 24 6.78832116788322
171 44.3 6.64495114006516
171 74 6.70807453416149
171 99.4 6.24521072796935
171 123.8 5.84905660377358
171 149.4 6.79687500000001
171 174.6 7.95918367346937
171 199.4 6.95121951219512
233 5 6.95081967213114
233 24.2 7.83783783783782
233 45.6 7.68707482993199
233 74.5 7.60383386581468
233 100.4 7.20588235294116
233 123 6.70682730923693
233 149.6 6.72955974842765
233 174.8 6.93693693693694
233 201.1 6.30630630630629
233 248 6.49350649350649
293 5.3 7.71014492753622
293 25.7 7.29885057471265
293 44.9 6.75810473815462
293 75.2 7.26643598615915
293 101 6.44518272425248
293 126.1 6.21513944223107
293 151.3 6.20967741935484
293 177 5.71428571428571
293 203.6 6.22448979591837
293 248 6.23529411764706
325 4.9 7.42718446601942
325 24.6 7.07482993197278
325 44.6 7.40384615384616
325 75.1 6.72782874617735
325 99.9 7.26562499999998
325 125.3 6.79069767441859
325 150 6.4179104477612
325 175.3 6.34615384615383
325 199.4 6.75213675213674
324 4 7.28301886792454
324 24.8 7.2937293729373
324 44.9 6.83098591549294
324 74.1 6.51567944250871
324 99.4 6.23015873015875
324 124.8 5.85526315789472
324 149.9 6.20370370370371
324 174.3 6.37362637362637
324 199.4 6.09195402298852
354 4.9 7.07142857142859
354 24.7 7.39299610894941
354 43.8 7.15789473684211
354 76.1 6.84014869888476
354 100.3 6.76470588235293
354 124.4 6.03305785123968
354 150.1 6.53225806451615
354 174.9 6.06060606060606
354 199.5 5.97701149425288
20 4.4 7.09090909090909
20 25 7.22222222222225
20 43.3 7.20279720279719
20 73.7 6.69039145907473
20 101 6.12781954887217
20 125.6 6.28205128205127
20 147.9 6.69642857142859
20 174.2 6.33333333333334
20 199.5 6.20689655172414
20 249.4 6.75324675324676
51 4.8 7.41176470588235
51 24 7.17054263565894
51 45 8.38709677419356
51 73.5 7.33905579399144
51 98.7 6.80851063829787
51 125.6 6.06635071090047
51 148.3 6.4705882352941
51 173.1 6.76470588235293
51 199 6.12903225806452
51 249.7 5.88235294117647
79 8.9 7.07395498392285
79 25.4 8.10457516339866
79 44.2 7.16171617161716
79 74.9 7.19723183391002
79 99.9 6.48979591836736
79 123.6 6.59919028340082
79 148.8 6.23456790123458
79 175.4 6.28099173553721
79 200.8 6.1111111111111
79 248.5 6.18421052631581
111 4.1 7.85454545454544
111 24.9 6.8939393939394
111 44.1 6.88073394495414
111 74.8 6.90184049079754
111 99.4 6.14583333333332
111 124.2 5.54572271386431
111 148.6 5.94736842105263
111 173.5 6.10687022900763
111 199 5.9375
111 249.1 6.15384615384615
140 4.2 8.0708661417323
140 24.3 7.97709923664123
140 43.9 6.85810810810813
140 74.2 7.10344827586208
140 124.9 6.65338645418326
140 149.8 6.60792951541852
140 174.7 5.98360655737704
140 199.5 5.55555555555556
140 249.4 6.13333333333332
171 5 6.83076923076925
171 25 8.41911764705884
171 45 10.2877697841727
171 74.3 8.12500000000001
171 99.8 7.77777777777775
171 125.1 5.61264822134387
171 149.6 5.69620253164556
171 174.9 6.5217391304348
171 199.6 6.06060606060606
171 249.3 5.3409090909091
202 4.4 7.23905723905724
202 24.3 8.35125448028676
202 44.2 7.6899696048632
202 74.3 7.49244712990936
202 99.2 6.4765100671141
202 124.1 6.16600790513835
202 149.6 6.31999999999999
202 175.9 6.41975308641974
202 201.2 6.144578313253
202 248.2 8.1818181818182
232 4.9 7.18120805369128
232 24.4 6.70846394984325
232 44.4 7.02312138728325
232 74.2 7.01949860724236
232 100.2 6.78787878787877
232 124.3 6.05381165919283
232 149.6 6.19718309859156
232 175 6.36363636363637
232 200.2 6.16822429906543
232 250 7.02702702702704
293 4.3 7.11711711711712
293 23.7 7.00534759358291
293 44.4 7.11656441717793
293 75 6.63101604278076
293 99.4 5.89041095890411
293 125.1 6.13402061855669
293 150.6 5.88709677419355
293 175.5 6.02150537634407
293 199.1 6.3095238095238
324 5.3 7.08633093525177
324 25.7 7.22419928825623
324 45.7 6.94736842105263
324 76.8 7.50000000000002
324 101.2 6.24087591240876
324 125.3 6.59898477157358
324 150.2 5.93333333333332
324 174.4 6.69565217391306
324 201.9 5.82089552238805
324 250 6.96969696969698
355 4.4 6.86153846153848
355 23.1 7.07865168539327
355 45 7.01107011070113
355 75 6.57587548638131
355 99 6.27118644067798
355 124.7 5.94202898550726
355 148.8 5.83333333333335
355 167.3 5.82278481012657
355 198.4 5.47945205479452
355 247.9 6.5217391304348
20 4.4 7.06563706563705
20 23.5 7.78280542986427
20 43.6 6.72354948805461
20 73.3 6.65441176470587
20 99.6 6.25454545454544
20 123.5 6.02678571428571
20 148.7 6.33587786259541
20 173.7 6.45833333333335
20 197.3 6.70886075949367
51 4 5.8498023715415
51 23.8 6.76348547717844
51 44.1 6.94444444444444
51 74.5 6.70498084291188
51 99.5 6.04651162790699
51 125 5.41463414634145
51 147.2 5.96491228070177
51 173.9 5.74712643678161
51 199.5 5.06666666666666
51 249.6 5.99999999999999
80 3.3 6.28
80 25.1 6.32743362831859
80 43.4 6.59176029962549
80 76 6.24472573839663
80 99.9 6.03112840466927
80 124.7 6.84684684684686
80 148.4 6.04395604395606
80 173.7 6.05504587155964
80 199.8 6.4705882352941
80 248.1 6.05633802816903
110 4.1 7.04402515723269
110 24.4 6.39257294429706
110 44.4 6.1807580174927
110 74.4 6.83168316831683
110 99.4 6.17469879518073
110 124.5 5.6902356902357
110 148.7 5.91836734693879
110 174.6 6.01398601398601
110 198.7 5.99999999999999
140 4.1 6.97860962566846
140 23.9 5.54778554778555
140 43.7 6.64021164021164
140 73.9 6.56593406593409
140 98.9 6.80597014925371
140 124.4 5.88050314465408
140 150.8 6.54320987654322
140 174.7 6.29139072847681
140 200.2 5.56521739130435
172 4.1 6.41666666666666
172 24.5 6.99453551912568
172 43.5 6.82080924855493
172 73.7 6.19631901840492
172 99.1 5.81881533101044
172 123.9 5.20689655172415
172 149.2 5.92814371257484
172 174.3 5.60283687943262
172 249.9 5.44444444444445
201 4.9 7.21839080459769
201 24.8 7.68736616702356
201 43.1 7.74774774774778
201 74.9 7.66784452296819
201 99.8 7.15909090909089
201 125.8 7.36434108527129
201 149.3 6.80851063829787
201 174.6 6.61417322834647
233 4.5 8.02139037433153
233 45 6.90140845070425
233 75 7.6752767527675
233 99.5 6.5359477124183
233 123.8 7.34177215189874
233 150.6 6.77419354838708
233 174.9 7.18181818181818
233 200.7 7.0731707317073
263 5.1 6.80555555555556
263 25 7.06293706293704
263 44 6.87919463087246
263 75.1 6.61129568106313
263 99.9 5.80858085808581
263 124.3 6.04838709677421
263 149.2 6.28571428571429
263 174.7 6.08000000000001
263 200.4 5.88235294117647
263 249.1 7.32558139534886
293 4.9 6.15120274914088
293 25.8 5.8709677419355
293 45.5 7.44985673352437
293 98.5 5.62300319488818
293 124.9 5.59585492227978
293 150.1 6.56716417910449
293 176.3 6.23762376237625
293 200.8 6.29629629629628
325 5 6.84615384615385
325 24.8 7.26923076923075
325 45.1 7.32824427480918
325 75.2 6.49831649831651
325 100.1 6.64864864864863
325 124.6 7.80000000000001
325 150.7 6.80412371134021
325 175 7.10526315789472
325 199.8 7.62499999999997
354 4 5.28735632183907
354 24.5 5.08571428571429
354 44.9 5.22123893805309
354 75.3 4.83282674772036
354 97.8 4.86891385767791
354 123.8 4.33628318584071
354 149.8 4.82456140350878
354 175.2 5.95041322314048
354 201.7 4.79591836734695
354 249.5 5.83333333333335
51 4.8 4.61038961038961
51 25.2 4.38871473354232
51 44.9 4.85119047619049
51 73.7 4.93975903614458
51 101.6 4.26791277258566
51 123.6 4.6638655462185
51 149 4.96453900709221
51 175.2 4.34782608695652
51 200 4.50980392156862
79 5.1 4.95440729483283
79 25.3 5.35947712418299
79 44.6 5.06944444444444
79 73.5 4.84375
79 100 4.13793103448275
79 125.2 4.304932735426
79 150.7 5.51724137931035
79 173 5.94059405940595
79 199.4 4.81481481481481
140 7.4 5.57324840764333
140 24.8 6.07361963190183
140 45.5 5.45
140 75.1 5.92261904761904
140 100.5 4.60750853242321
140 124.6 5.36000000000001
140 148.9 5.48913043478261
140 174.2 5.52447552447553
140 199.6 5.51401869158878
140 249.2 5.80246913580247
172 12 7.05882352941175
172 24.3 6.87707641196012
172 45.2 7.10227272727273
172 73.7 6.69669669669668
172 100 5.82089552238805
172 124.2 6.62790697674419
172 150 5.87209302325582
172 174.3 6.20437956204381
172 199.5 6.54545454545454
172 248.9 6.57894736842105
201 4.9 6.43962848297212
201 25.3 6.95266272189347
201 45.5 6.61676646706587
201 74.5 6.85015290519877
201 100.3 6.57534246575344
201 125 5.74394463667819
201 150.3 6.1576354679803
201 174.7 6.37795275590552
201 200.5 6.07476635514017
232 4.8 7.37451737451736
232 24.5 7.0954356846473
232 45.1 7.47252747252746
232 74.3 6.48464163822528
232 99.9 5.60885608856087
232 124.5 5.86805555555555
232 150.5 6.41304347826085
232 175.5 6.42276422764226
232 199.4 5.67307692307692
263 9.9 7.55294117647059
263 24.1 7.28699551569508
263 44.9 7.65784114052952
263 73.3 5.27704485488127
263 100.6 5.61643835616438
263 124.7 4.76987447698744
263 149.1 5.81005586592177
263 174.4 5.84615384615386
263 198.9 5.44642857142858
263 249.8 6.27906976744187
293 9.2 7.13896457765666
293 23.2 6.54390934844192
293 43 6.93409742120343
293 73.4 7.6424870466321
293 99.3 5.28301886792454
293 124.1 6.1111111111111
293 149.4 6.39534883720932
293 173.8 5.81967213114754
293 200.4 5.78512396694214
324 5.9 7.2992700729927
324 25.1 6.82847896440128
324 45.6 6.94158075601375
324 75 6.9204152249135
324 100.2 6.53061224489796
324 125 6.28571428571429
324 149.8 6.86666666666667
324 174.3 7.38805970149256
324 200.3 7.34693877551021
354 5 6.69117647058826
354 25.7 7.23021582733812
354 45.8 7.1608832807571
354 76 7.24242424242426
354 100.5 5.99369085173501
354 125.2 6.00840336134455
354 150.1 5.97014925373134
354 175.8 7.6
354 198.5 7.17171717171716
20 8.9 5.99999999999999
20 25.3 6.66666666666667
20 45.2 5.46979865771811
20 74 6.68896321070234
20 101.4 7.91366906474822
20 125 6.56565656565658
20 151.6 6.24434389140271
20 175.6 7.41935483870969
20 197.8 10.4137931034483
20 249.9 8.25242718446604
51 7.6 6.45390070921986
51 22.4 6.72727272727271
51 43.1 6.47798742138365
51 76.1 6.27586206896553
51 101.3 5.9642857142857
51 125.3 5.64102564102565
51 147.1 5.78431372549021
51 173.4 7.50000000000002
51 201.8 7.53424657534245
79 6.6 6.3375796178344
79 24 6.55487804878048
79 44.8 6.55290102389077
79 76.4 6.68085106382981
79 101.6 6.31970260223049
79 125.2 6.03305785123968
79 151.7 6.01307189542483
79 176.8 5.86206896551723
79 201.5 6.23376623376622
110 25.1 6.94050991501417
110 45.4 6.65738161559891
110 74.3 6.24260355029584
110 100.8 6.25
110 125.3 5.09202453987729
110 149.6 5.47058823529412
110 174.4 5.64971751412429
110 199.7 6.03960396039605
110 249.6 5.94594594594595
141 8.4 7.58409785932724
141 25.1 7.20221606648199
141 46.2 7.50759878419451
141 76.4 6.29893238434162
141 100.3 7.72378516624039
141 124.3 6.37630662020907
141 150.9 8.65248226950357
141 175.4 6.4705882352941
141 199.4 7.05882352941175
171 8 7.43055555555558
171 25.6 6.8633540372671
171 45.2 7.45257452574527
171 76 7.22741433021808
171 101.2 6.2917933130699
171 124.8 6.3106796116505
171 151 6.48148148148149
171 175.8 6.4367816091954
171 200.6 5.59999999999999
201 7.6 6.92000000000001
201 25.4 6.65738161559891
201 44.7 6.81440443213295
201 74.9 6.31578947368422
201 100.5 4.85294117647059
201 125.1 5.52083333333334
201 150.3 5.41401273885351
201 174 6.2608695652174
201 200.4 5.45454545454546
232 6.5 5.90296495956873
232 25.4 7.24770642201834
232 45 6.41860465116281
232 75.7 6.82414698162727
232 100.9 5.58659217877095
232 125.5 5.60869565217391
232 150.1 6.38297872340424
232 175 6.07476635514017
232 200.5 6.01851851851852
263 5.5 6.6060606060606
263 25.7 7.020202020202
263 45.1 7.46153846153846
263 75.3 7.24590163934424
263 100.2 5.91973244147159
263 125.2 6.01423487544486
263 149.9 6.16000000000001
263 175.6 6.20689655172414
263 199.8 5.92105263157894
293 7.4 7.41379310344825
293 26.1 7.70666666666667
293 46.2 7.5537634408602
293 74.5 6.68571428571427
293 101.1 6.22302158273382
293 126.3 6.58959537572256
293 151 5.76271186440678
293 173.6 6.1111111111111
293 198.9 5.57894736842105
293 248.2 6.76923076923076
324 8 6.94805194805194
324 26.2 7.18749999999998
324 44.9 7.56329113924052
324 76.4 6.94244604316547
324 100.7 5.85106382978723
324 125.9 6.21428571428572
324 150.1 6.22448979591837
324 175.5 6.46464646464646
324 202 6.31578947368422
354 6.7 6.8166089965398
354 25.6 7.09433962264149
354 45.6 6.62020905923347
354 74.7 6.28975265017667
354 100.6 5.84717607973423
354 125.6 6.31840796019901
354 151 5.07042253521127
354 175.6 5.69892473118278
354 199.7 5.39325842696628
354 249.4 5.91549295774648
51 4.9 6.40569395017794
51 24.7 7.50000000000002
51 44.7 8.50220264317179
51 74.8 6.26415094339624
51 100.2 6.95833333333335
51 149.5 5.90476190476192
51 175.7 5.60439560439559
51 199.4 4.875
51 249.6 5.99999999999999
79 4.8 7.45762711864407
79 25.6 7.75590551181104
79 44.7 7.75000000000001
79 76 7.00819672131148
79 98.6 7.80392156862745
79 124.4 5.91111111111111
79 150.2 5.73248407643313
79 175 5.57894736842105
79 200.1 7.08333333333335
79 249.6 6.57142857142858
140 7.1 6.99300699300699
140 25.1 6.82098765432099
140 45.3 6.86708860759495
140 75.5 6.16564417177915
140 100.3 7.24907063197026
140 125.7 5.85657370517928
140 149.4 7.17948717948719
140 174.4 5.89743589743591
140 199.9 5.68181818181818
140 249.5 5.54054054054053
201 7.3 6.99115044247789
201 24.9 6.88356164383562
201 44.8 7.18309859154929
201 75.3 5.74162679425836
201 99.9 5.37634408602151
201 125.3 5.40983606557377
201 150.1 6.06299212598425
201 175.2 5.30973451327435
201 200.1 5.05154639175259
232 7.3 6.98717948717948
232 25.2 6.73410404624279
232 45 6.25344352617079
232 74.3 6.18686868686871
232 124.7 5.85271317829457
232 150.7 5.79234972677597
232 175.2 5.79365079365081
232 200.2 5.83333333333335
264 27.1 7.09046454767725
264 47.2 7.23860589812333
264 77.5 6.13888888888889
264 100.2 5.48494983277591
264 125.8 5.72580645161289
264 150.2 5.59633027522936
264 175 5.90909090909092
264 200.4 5.64356435643565
293 5.2 6.66666666666667
293 25 6.38888888888888
293 44.4 6.35638297872339
293 74.7 5.68627450980393
293 98.7 5.76177285318561
293 125.1 5.40740740740741
293 151.6 5.66265060240964
293 174.5 5.39682539682539
293 199.5 5.78947368421052
354 8.3 6.64536741214059
354 25.6 6.27840909090907
354 76.3 6.18181818181818
354 125.5 3.15068493150685
354 149.8 5.66929133858267
354 175.6 3.90728476821191
354 200.9 4.91666666666666
354 6.5 6.31229235880398
354 26.4 6.10119047619049
354 45.5 6.01694915254236
354 75.9 5.59859154929577
354 99.9 5.06944444444444
354 124.9 4.79704797047972
354 149.7 5.58282208588957
354 175.1 4.88000000000001
354 200.1 4.58715596330275
354 249.8 5.11627906976745
20 6.6 5.79487179487179
20 25.3 5.82089552238805
20 45.3 6.13772455089819
20 75 5.60773480662985
20 100.4 5.5952380952381
20 126.6 5.22900763358778
20 148.8 5.89403973509932
20 173.2 5.55555555555556
20 199.6 4.71264367816091
20 249.5 4.61538461538461
51 6.4 6.14147909967846
51 24.3 6.33720930232557
51 45.6 6.4
51 75.5 6.38157894736842
51 99.7 6.42611683848798
51 123.8 5.90277777777779
51 150.9 5.97633136094676
51 177.1 5.68181818181818
51 200.1 5.35353535353534
141 24.7 6.25974025974027
141 44.7 6.27627627627627
141 75.1 6.17283950617284
141 100.2 5.83643122676581
141 125.9 5.05681818181818
141 150.9 5.10638297872341
141 176.1 5.51020408163267
141 200.7 5.47368421052631
171 7 7.76785714285715
171 24.8 7.06395348837212
171 44.6 7.56172839506171
171 74.6 7.16723549488052
171 100 6.30434782608697
171 125.1 6.72897196261683
171 149.6 6.75000000000001
171 174.5 6.70731707317074
171 199.7 8.88888888888889
171 249.7 8.28571428571427
201 5.7 8.29629629629632
201 25 7.42268041237115
201 45 8.15013404825735
201 75.2 7.98634812286691
201 100 7.21774193548385
201 125.2 6.24454148471616
201 150.4 6.87500000000002
201 174.9 6.07142857142858
201 200.1 6.85393258426968
201 250 8.78378378378377
232 7.1 6.73024523160763
232 24.8 7.02997275204359
232 45.4 6.8421052631579
232 75.2 6.48199445983381
232 100.6 5.89820359281437
232 125 5.9288537549407
232 151 5.85526315789472
232 174.7 5.25547445255474
232 199.6 5.16129032258065
293 7.1 7.04491725768323
293 25.3 7.70531400966183
293 45.3 7.93296089385475
293 75 7.05128205128204
293 99.7 5.70957095709572
293 126.1 6.04878048780489
293 149.4 5.81395348837209
293 175.3 9.03846153846157
293 199.3 6.23655913978494
354 9.7 7.80068728522336
354 25.3 7.48366013071893
354 44.7 7.38410596026489
354 74.8 6.8181818181818
354 99.8 6.41434262948209
354 123.7 6.2874251497006
354 148.1 5.94827586206895
354 175.2 6.62337662337661
354 200.8 6.58227848101266
20 7.3 6.84014869888476
20 25.3 6.65454545454545
20 45.1 6.89795918367349
20 75.7 5.82417582417583
20 100.3 5.59241706161137
20 124.9 6.02564102564101
20 150.7 5.54621848739497
20 174.9 5.71428571428571
20 200.5 6.83333333333334
51 10 10.4761904761905
51 29.1 7.65690376569037
51 43.6 8.60576923076921
51 74.9 7.35632183908046
51 100.1 6.52719665271967
51 125.4 7.43016759776534
51 149.8 7.87037037037036
51 174.6 7.80821917808216
51 199.5 8.13559322033896
51 249.1 7.89473684210524
110 5.3 6.23134328358208
110 25 6.45962732919256
110 45.6 7.15254237288137
110 75.7 6.3138686131387
110 100.2 6.4094955489614
110 125.4 6.25
110 149.8 5.5813953488372
110 175.1 6.10000000000001
110 200.1 8.69565217391304
141 5.2 7.32203389830509
141 25.1 6.99248120300752
141 45.4 6.83274021352312
141 75.8 6.72727272727271
141 101.2 6.39004149377595
141 125.3 5.28455284552846
141 151.8 6.03550295857988
141 175.4 6.19718309859156
141 201.4 5.40816326530614
202 7.4 7.03571428571431
202 25.7 6.63366336633665
202 45 6.48318042813455
202 74.9 6.56534954407294
202 99.5 5.79288025889969
202 123.7 6.20087336244541
202 148.7 5.83333333333335
202 175.1 5.8955223880597
202 200.2 7.69230769230769
202 249 5.58823529411764
201 8 6.48902821316613
201 25 6.33116883116883
201 46.3 6.46341463414636
201 75.6 6.34464751958224
201 99.7 5.8682634730539
201 125 5.33073929961091
201 150.1 6.231884057971
201 174.9 6.41221374045801
201 199.6 8.77551020408163
232 6 7.17142857142858
232 26.7 7.30366492146599
232 45.7 7.42014742014741
232 72.7 6.5082644628099
232 100.5 6.44886363636364
232 124.8 5.83969465648857
232 150.3 6.20000000000001
232 175.7 6.80555555555556
232 249.5 6.29999999999999
263 5.4 6.56534954407294
263 25.8 7.44336569579285
263 45.1 6.94444444444444
263 74.4 6.41509433962266
263 100.5 5.39735099337748
263 125.2 5.20270270270271
263 151.8 5.55555555555556
263 175 7.09302325581396
263 199.7 7.08333333333335
325 4.9 7.28813559322036
325 24.8 6.86468646864686
325 46.2 6.4705882352941
325 72.9 6.64516129032257
325 105.8 5.35603715170278
325 130 6.97802197802199
325 151.8 10.6976744186047
325 171.9 9.93865030674849
325 196.6 5.99999999999999
325 248.8 7.89473684210524
354 5.5 5.9931506849315
354 25 6.52920962199313
354 45.6 6.47249190938511
354 75.2 7.1031746031746
354 99.3 5.62893081761007
354 123.3 6.03686635944701
354 149.8 5.6551724137931
354 173.5 5.97014925373134
354 200.4 5.32608695652175
79 5.8 7.91304347826089
79 25.3 15.2
79 45.1 7.34782608695652
79 80.1 7.28888888888886
79 93.3 11.3836477987421
79 128.6 10.7594936708861
79 155.5 6.3529411764706
79 179.1 8.6131386861314
79 205.2 12.7860696517413
110 5 7.46666666666669
110 24.8 7.69841269841269
110 45.5 7.31292517006801
110 75.5 7.10884353741497
110 101.5 8.09954751131222
110 125.1 6.68032786885247
110 149.1 5.88235294117647
110 175.3 6.27118644067798
110 200.5 6.70212765957448
110 248.5 9.49275362318838
140 7.8 7.68421052631578
140 24.7 7.64309764309766
140 45.2 8.09187279151943
140 74.8 7.34899328859058
140 99.4 7.31404958677686
140 124 6.03960396039605
140 149.4 6.5359477124183
140 174.9 6.36363636363637
140 200.5 7.67741935483872
171 5.6 6.76384839650145
171 24.4 7.3615635179153
171 45.6 6.85628742514972
171 75.8 8.567335243553
171 101.7 7.15254237288137
171 123.8 5.81749049429659
171 149.2 6.56565656565658
171 178 6.793893129771
171 201.2 5.47008547008547
201 4.7 7.91540785498492
201 25.1 7.42774566473986
201 45.7 8.09859154929579
201 75.1 7.0212765957447
201 99.7 6.5806451612903
201 124.8 5.81081081081081
201 150 6.21359223300971
201 175.9 5.56818181818181
201 199.8 5.84158415841584
201 249.7 7.2857142857143
233 6.7 7.09030100334446
233 24.7 7.98761609907123
233 44.5 7.66891891891893
233 74.5 6.9902912621359
233 99.6 7.19298245614037
233 125.2 6.05633802816903
233 150.6 6.30303030303031
233 175.4 5.91836734693879
233 200.4 6.15384615384615
264 6.6 6.89149560117304
264 25.3 7.08588957055215
264 45 7.22222222222225
264 74.6 6.63716814159291
264 99.6 5.88235294117647
264 125.3 5.43589743589745
264 150.7 6.37168141592922
264 175.3 5.7943925233645
264 200 5.84269662921349
294 5.8 6.78571428571427
294 26.3 6.91139240506328
294 45.5 7.29577464788733
294 75.3 6.59147869674184
294 100.7 6.0294117647059
294 125.7 6.04166666666668
294 150.4 5.78947368421052
294 175.2 5.09803921568628
294 199.7 5.1304347826087
324 4.8 6.86238532110091
324 24.8 6.69144981412641
324 43.9 6.59574468085108
324 74.4 6.34920634920635
324 100.3 5.35947712418299
324 124.6 5.40983606557377
324 150.5 6.97399527186759
324 175 6.31250000000002
324 200.1 5.61224489795919
20 5.5 7.17741935483872
20 25.9 6.61764705882353
20 45.2 6.61585365853658
20 76.4 6.69934640522875
20 99.7 5.39622641509435
20 125.1 5.73863636363637
20 150.2 6.16161616161617
20 174.9 5.9731543624161
20 200.5 4.92957746478873
79 7.1 6.4569536423841
79 25.1 6.58783783783783
79 46.5 6.88212927756654
79 75.3 6.2295081967213
79 99.8 6.61290322580645
79 125.3 5.87912087912089
79 150.1 6.72897196261683
79 175.6 5.98684210526316
79 199.3 6.70886075949367
111 8.6 7.04918032786886
111 24.7 6.69841269841271
111 44.6 6.43962848297212
111 75.1 6.81957186544344
111 99.8 6.76923076923076
111 126.3 6.01398601398601
111 151.9 6.92771084337347
111 175.3 5.97122302158274
111 199.5 5.38461538461538
140 5.3 7.19197707736391
140 25.7 6.90909090909092
140 44.3 6.81286549707604
140 74.1 6.10062893081761
140 98.8 5.68773234200744
140 123.9 5.57377049180329
140 151.5 6.63157894736841
140 175.1 6.0377358490566
140 200.6 6.47727272727272
202 25.2 5.8356940509915
202 44.4 6.61184210526317
202 75.1 6.20209059233449
202 99.6 6.06382978723406
202 124.7 5.55160142348755
202 199.7 6.45833333333335
232 5.1 6.33495145631069
232 25.1 6.78743961352655
232 44.6 6.52605459057072
232 74.7 6.0790273556231
232 100.2 5.1792828685259
232 124.5 5.83333333333335
232 149.8 6.16666666666667
232 175.2 5.90361445783132
232 199.8 6.93181818181819
232 249.8 6.12903225806452
263 5.2 6.75324675324676
263 25.2 6.34482758620689
263 46.1 6.34502923976607
263 75.1 6.57608695652175
263 100.8 5.72237960339943
263 125.2 5.85271317829457
263 149.9 5.85365853658538
263 175.4 6.44859813084112
263 200.2 5.51948051948053
324 5.7 7.82909930715932
324 25.8 6.56424581005586
324 44.6 7.23684210526317
324 76.9 5.95441595441597
324 103 5.82278481012657
324 126.8 5.93406593406592
324 150.6 19.1379310344827
324 174.3 6.04166666666668
324 200.6 6.0655737704918
324 4.8 5.8840579710145
324 24.7 5.53254437869823
324 44.8 5.93939393939392
324 76 5.42372881355932
324 97.5 5.79288025889969
324 123.9 5.05434782608697
324 150.5 6.4189189189189
324 169.8 6.38655462184874
324 197.2 6.14583333333332
355 5.7 6.35869565217392
355 24.7 6.57894736842105
355 43.9 6.28169014084506
355 73.8 6.58823529411766
355 99.8 6.17948717948717
355 123 5.96610169491527
354 199.2 6.10526315789473
354 248.8 6.70731707317074
20 5.2 5.65088757396451
20 25.3 6.13138686131387
20 45.7 6.60317460317459
20 76.3 5.80882352941177
20 100.3 5.13833992094861
20 127.3 4.78991596638656
20 147.5 5.70552147239264
20 176.4 5.69892473118278
20 205.6 6.18644067796612
79 4.9 5.96296296296297
79 25.1 6.23376623376622
79 46.4 6.46258503401361
79 75.4 5.92592592592593
79 101.8 4.59016393442623
79 125.9 5.668016194332
79 150.2 6.03448275862068
79 175.4 5.65217391304348
140 4.8 6.29392971246008
140 25.3 7.26643598615915
140 44.6 7.05882352941175
140 75 6.73333333333331
140 100 6.25396825396827
140 152.9 6.31921824104236
140 174.3 5.68965517241379
140 202.2 7.39583333333332
140 5 6.22516556291392
140 25.7 8.01675977653632
140 45.1 7.40412979351034
140 75.3 6.95783132530119
140 100.5 6.98884758364311
140 125.4 6.23076923076922
140 152.3 6.07017543859648
140 174.5 5.92857142857142
140 201.6 5.95041322314048
171 5.9 6.91906005221934
171 23.9 7.22560975609755
171 43.9 7.07964601769912
171 74.4 6.8421052631579
171 99.1 6.22837370242213
171 125.1 6.37323943661973
171 148.7 5.97938144329896
